sentiment_category,gmap_id,user_name,spam_label,business_name,user_id,time,rating
positive,unknown,Betul Artis,0,Kofteci Yusuf,unknown,-999.0,5.0
positive,unknown,Sibel Bilik,0,Kofteci Yusuf,unknown,-999.0,5.0
positive,unknown,Ercan Ozdemir,0,Kofteci Yusuf,unknown,-999.0,4.0
positive,unknown,Yusuf Celebi,1,Kofteci Yusuf,unknown,-999.0,5.0
positive,unknown,Nurullah Cinar,0,Kofteci Yusuf,unknown,-999.0,5.0
positive,unknown,Gokce Mazicioglu,0,Bogazkoy Restaurant,unknown,-999.0,5.0
positive,unknown,Metin Kurt,0,Bogazkoy Restaurant,unknown,-999.0,5.0
positive,unknown,Kadir Yurtlu,0,Bogazkoy Restaurant,unknown,-999.0,5.0
positive,unknown,Nafican Tatlici,0,Bogazkoy Restaurant,unknown,-999.0,4.0
neutral,unknown,Mehmet Karahanli,0,Bogazkoy Restaurant,unknown,-999.0,3.0
positive,unknown,Zeynep Hulusi,0,Bogazkoy Restaurant,unknown,-999.0,5.0
neutral,unknown,Zafer Nahhas,0,Bogazkoy Restaurant,unknown,-999.0,3.0
positive,unknown,Yusuf Arslan,0,Bogazkoy Restaurant,unknown,-999.0,4.0
positive,unknown,Cemil Erdogan,0,Bogazkoy Restaurant,unknown,-999.0,5.0
neutral,unknown,Zeliha Gul,0,Bogazkoy Restaurant,unknown,-999.0,3.0
negative,unknown,Feyza Topal,0,Bogazkoy Restaurant,unknown,-999.0,1.0
positive,unknown,Akin Hoca,0,Nesh,unknown,-999.0,5.0
positive,unknown,Fatma Bolat,0,Nesh,unknown,-999.0,4.0
positive,unknown,Mustafa Ay,0,Nesh,unknown,-999.0,4.0
positive,unknown,Kaya Dagli,0,Nesh,unknown,-999.0,5.0
neutral,unknown,Kumsal Maral,0,Nesh,unknown,-999.0,3.0
positive,unknown,Leyla Bayindir,0,Nesh,unknown,-999.0,5.0
positive,unknown,Melisa Isbilir,0,Nesh,unknown,-999.0,5.0
positive,unknown,Metehan Ak,0,Nesh,unknown,-999.0,4.0
positive,unknown,Ahmey Kaya,0,Nesh,unknown,-999.0,5.0
positive,unknown,Ece Dincer,0,Nesh,unknown,-999.0,5.0
negative,unknown,Derya Al,0,Nesh,unknown,-999.0,2.0
positive,unknown,Hilal Kaya,0,Flash,unknown,-999.0,4.0
positive,unknown,Resul Diri,0,Flash,unknown,-999.0,5.0
negative,unknown,Behcet Cengiz,0,Flash,unknown,-999.0,1.0
positive,unknown,Sinem Acem,0,Flash,unknown,-999.0,4.0
positive,unknown,Mert Alyuz,0,Flash,unknown,-999.0,5.0
positive,unknown,Ziya Bakir,1,Flash,unknown,-999.0,5.0
neutral,unknown,Grigory Laputin,0,Flash,unknown,-999.0,3.0
neutral,unknown,Selin Siyah,0,Flash,unknown,-999.0,3.0
neutral,unknown,Adem Kirsi,0,Flash,unknown,-999.0,3.0
positive,unknown,Khaled Srin,0,Flash,unknown,-999.0,5.0
positive,unknown,Konstantin Osipov,0,Flash,unknown,-999.0,5.0
positive,unknown,Adem Anik,0,Metanet Lokantasi,unknown,-999.0,4.0
positive,unknown,Emre Aksoy,0,Metanet Lokantasi,unknown,-999.0,4.0
positive,unknown,Batuhan Tuna,0,Metanet Lokantasi,unknown,-999.0,5.0
positive,unknown,Ramazan Meral,0,Metanet Lokantasi,unknown,-999.0,4.0
neutral,unknown,Bilal Duzenli,0,Metanet Lokantasi,unknown,-999.0,3.0
positive,unknown,Volkan Savas,0,Metanet Lokantasi,unknown,-999.0,5.0
positive,unknown,Meyra Taha,0,Metanet Lokantasi,unknown,-999.0,5.0
negative,unknown,Meral Dirgen,0,Metanet Lokantasi,unknown,-999.0,1.0
positive,unknown,Ulucan Kaymak,0,Metanet Lokantasi,unknown,-999.0,4.0
positive,unknown,Cagri Ural,0,Metanet Lokantasi,unknown,-999.0,5.0
positive,unknown,Serkan Bozkurt,0,Metanet Lokantasi,unknown,-999.0,5.0
neutral,unknown,Murat Dilek,0,Midpoint,unknown,-999.0,3.0
positive,unknown,Caner Begun,0,Midpoint,unknown,-999.0,4.0
neutral,unknown,Mehmet Gunes,0,Midpoint,unknown,-999.0,3.0
positive,unknown,Selim Kirca,0,Midpoint,unknown,-999.0,5.0
positive,unknown,Merve Yildirim,0,Midpoint,unknown,-999.0,4.0
negative,unknown,Merve Kadirli,0,Midpoint,unknown,-999.0,2.0
neutral,unknown,Cevat Suzen,0,Midpoint,unknown,-999.0,3.0
positive,unknown,Muhammed Timur,0,Midpoint,unknown,-999.0,5.0
positive,unknown,Tunc Tuncer,0,Midpoint,unknown,-999.0,4.0
positive,unknown,Kadir Alkan,0,Midpoint,unknown,-999.0,5.0
positive,unknown,Ceren Cakir,0,Midpoint,unknown,-999.0,5.0
positive,unknown,Ridvan Turk,0,Pecko Firin Atakum,unknown,-999.0,5.0
negative,unknown,Meltem Bahcaci,0,Pecko Firin Atakum,unknown,-999.0,2.0
positive,unknown,Bulut Ergun,0,Pecko Firin Atakum,unknown,-999.0,4.0
negative,unknown,Rumeysa Kurul,0,Pecko Firin Atakum,unknown,-999.0,1.0
positive,unknown,Saniye Kilic,0,Pecko Firin Atakum,unknown,-999.0,5.0
neutral,unknown,Mehmet Cetinkaya,0,Pecko Firin Atakum,unknown,-999.0,3.0
positive,unknown,Burhan Arslan,0,Pecko Firin Atakum,unknown,-999.0,5.0
positive,unknown,Evren Kocaman,0,Pecko Firin Atakum,unknown,-999.0,4.0
neutral,unknown,Bilge Saygi,0,Pecko Firin Atakum,unknown,-999.0,3.0
negative,unknown,Dogan Uzman,0,Pecko Firin Atakum,unknown,-999.0,1.0
positive,unknown,Hatice Sahin,0,Pecko Firin Atakum,unknown,-999.0,5.0
positive,unknown,Volkan Karatas,0,Bilice,unknown,-999.0,4.0
positive,unknown,Omer Yayla,0,Bilice,unknown,-999.0,5.0
positive,unknown,Pinar Atici,0,Bilice,unknown,-999.0,4.0
positive,unknown,Engin Serin,0,Bilice,unknown,-999.0,5.0
positive,unknown,Murat Kirmizi,0,Bilice,unknown,-999.0,4.0
positive,unknown,Ugur Ozubek,0,Bilice,unknown,-999.0,4.0
positive,unknown,Nalan Deniz,0,Bilice,unknown,-999.0,5.0
neutral,unknown,Selahattin Yilmaz,0,Bilice,unknown,-999.0,3.0
positive,unknown,Mevlut Sahin,0,Bilice,unknown,-999.0,4.0
neutral,unknown,Orhan Uslu,0,Bilice,unknown,-999.0,3.0
positive,unknown,Alperen Ozturk,0,Bilice,unknown,-999.0,5.0
positive,unknown,Betty Karmen,0,Baruthane Pilavcisi,unknown,-999.0,4.0
positive,unknown,Orhan Keles,0,Baruthane Pilavcisi,unknown,-999.0,5.0
positive,unknown,Selim Ekol,0,Baruthane Pilavcisi,unknown,-999.0,5.0
positive,unknown,Mehmet Gazi,0,Baruthane Pilavcisi,unknown,-999.0,4.0
neutral,unknown,Burcu Sahin,0,Baruthane Pilavcisi,unknown,-999.0,3.0
positive,unknown,Baris Kurt,0,Baruthane Pilavcisi,unknown,-999.0,5.0
negative,unknown,Buse Atay,0,Baruthane Pilavcisi,unknown,-999.0,2.0
positive,unknown,Emine Uslu,0,Baruthane Pilavcisi,unknown,-999.0,4.0
positive,unknown,Hatice Yildiz,0,Baruthane Pilavcisi,unknown,-999.0,5.0
neutral,unknown,Selim Siner,0,Baruthane Pilavcisi,unknown,-999.0,3.0
positive,unknown,Fatih Cicek,0,Baruthane Pilavcisi,unknown,-999.0,5.0
neutral,unknown,Erdogan Ozer,0,Medeniyetler Sofrasi,unknown,-999.0,3.0
negative,unknown,Mahmut Ortakaya,0,Medeniyetler Sofrasi,unknown,-999.0,1.0
neutral,unknown,Serpil Can,0,Medeniyetler Sofrasi,unknown,-999.0,3.0
neutral,unknown,Sevim Cilingir,0,Medeniyetler Sofrasi,unknown,-999.0,3.0
positive,unknown,Ibrahim Kizgin,0,Medeniyetler Sofrasi,unknown,-999.0,5.0
positive,unknown,Sabri Yildiz,0,Medeniyetler Sofrasi,unknown,-999.0,5.0
positive,unknown,Akif Firat,0,Medeniyetler Sofrasi,unknown,-999.0,5.0
negative,unknown,Tacettin Ozguner,0,Medeniyetler Sofrasi,unknown,-999.0,1.0
negative,unknown,Musab Bakirci,0,Medeniyetler Sofrasi,unknown,-999.0,1.0
negative,unknown,Serkan Simsek,0,Medeniyetler Sofrasi,unknown,-999.0,1.0
positive,unknown,Humeyra Arslan,0,Medeniyetler Sofrasi,unknown,-999.0,5.0
positive,unknown,Aysun Biter,0,Backyard,unknown,-999.0,5.0
positive,unknown,Hasan Basusta,0,Backyard,unknown,-999.0,5.0
positive,unknown,Ece Oztunc,0,Backyard,unknown,-999.0,4.0
positive,unknown,Busra Kaya,0,Backyard,unknown,-999.0,5.0
negative,unknown,Sebnem Cep,0,Backyard,unknown,-999.0,2.0
positive,unknown,Guler Keskec,0,Backyard,unknown,-999.0,4.0
positive,unknown,Onur Ediz,0,Backyard,unknown,-999.0,4.0
positive,unknown,Mark Moayad,0,Backyard,unknown,-999.0,5.0
positive,unknown,Yusuf Uran,0,Backyard,unknown,-999.0,5.0
neutral,unknown,Ozge Onan,0,Backyard,unknown,-999.0,3.0
positive,unknown,Viviana Kwon,0,Backyard,unknown,-999.0,5.0
positive,unknown,Eylem Dag,0,Alavara,unknown,-999.0,4.0
positive,unknown,Ayse Ozturk,0,Alavara,unknown,-999.0,4.0
positive,unknown,Ediz Aksoy,0,Alavara,unknown,-999.0,5.0
negative,unknown,Esin Erdinc,0,Alavara,unknown,-999.0,1.0
positive,unknown,Caner Senturk,0,Alavara,unknown,-999.0,5.0
positive,unknown,Ece Ocak,0,Alavara,unknown,-999.0,4.0
positive,unknown,Destan Gursoy,0,Alavara,unknown,-999.0,4.0
positive,unknown,Safak Uslu,0,Alavara,unknown,-999.0,5.0
positive,unknown,Cagri Oner,0,Alavara,unknown,-999.0,4.0
positive,unknown,Sevgi Siner,0,Alavara,unknown,-999.0,5.0
positive,unknown,Hasan Basarir,0,Alavara,unknown,-999.0,4.0
neutral,unknown,Murat Kucukyildiz,0,Zula,unknown,-999.0,3.0
positive,unknown,Rabia Kucuk,0,Zula,unknown,-999.0,4.0
positive,unknown,Deniz Sirp,0,Zula,unknown,-999.0,4.0
positive,unknown,Dogukan Yildiz,0,Zula,unknown,-999.0,5.0
positive,unknown,Ali Ken,0,Zula,unknown,-999.0,5.0
positive,unknown,Haluk Kinaci,0,Zula,unknown,-999.0,5.0
positive,unknown,Serdar Candan,0,Zula,unknown,-999.0,5.0
positive,unknown,Eray Arslan,0,Zula,unknown,-999.0,5.0
positive,unknown,Haldun Yilmaz,0,Zula,unknown,-999.0,5.0
positive,unknown,Kardelen Derin,0,Zula,unknown,-999.0,5.0
negative,unknown,Erim Gozen,0,Zula,unknown,-999.0,2.0
positive,unknown,Fatma Ceylan,0,Kafros Pizzeria,unknown,-999.0,5.0
positive,unknown,Yasin Kisa,0,Kafros Pizzeria,unknown,-999.0,5.0
positive,unknown,Emine Kaya,0,Kafros Pizzeria,unknown,-999.0,5.0
negative,unknown,Tugay Sari,0,Kafros Pizzeria,unknown,-999.0,2.0
positive,unknown,Omer Kaya,0,Kafros Pizzeria,unknown,-999.0,4.0
negative,unknown,Burcu Tosun,0,Kafros Pizzeria,unknown,-999.0,1.0
neutral,unknown,Hanife Topaloglu,0,Kafros Pizzeria,unknown,-999.0,3.0
neutral,unknown,Serafettin Otag,0,Kafros Pizzeria,unknown,-999.0,3.0
positive,unknown,Burak Bulutoglu,0,Kafros Pizzeria,unknown,-999.0,5.0
positive,unknown,Ferhat Gorur,0,Kafros Pizzeria,unknown,-999.0,5.0
positive,unknown,Ismail Gunes,0,Kafros Pizzeria,unknown,-999.0,5.0
positive,unknown,Hakan Saglicak,0,Kebabci Halil Usta,unknown,-999.0,4.0
positive,unknown,Ali Okan,0,Kebabci Halil Usta,unknown,-999.0,5.0
positive,unknown,Hatice Saral,0,Kebabci Halil Usta,unknown,-999.0,4.0
neutral,unknown,Duygu Memis,0,Kebabci Halil Usta,unknown,-999.0,3.0
positive,unknown,Sayan Badem,0,Kebabci Halil Usta,unknown,-999.0,4.0
neutral,unknown,Mert Sevimli,0,Kebabci Halil Usta,unknown,-999.0,3.0
positive,unknown,Sabri Donmez,0,Kebabci Halil Usta,unknown,-999.0,5.0
positive,unknown,Omer Zade,0,Kebabci Halil Usta,unknown,-999.0,5.0
positive,unknown,Onder Sonmez,0,Kebabci Halil Usta,unknown,-999.0,4.0
positive,unknown,Jale Serin,0,Kebabci Halil Usta,unknown,-999.0,4.0
positive,unknown,Olcay Seker,0,Kebabci Halil Usta,unknown,-999.0,5.0
negative,unknown,Ugurcan Arbaz,0,Abidin Tantuni,unknown,-999.0,2.0
positive,unknown,Busra Uzun,0,Abidin Tantuni,unknown,-999.0,4.0
positive,unknown,Nezahat Arslan,0,Abidin Tantuni,unknown,-999.0,5.0
positive,unknown,Simge Sahin,0,Abidin Tantuni,unknown,-999.0,4.0
positive,unknown,Ali Simsek,0,Abidin Tantuni,unknown,-999.0,4.0
positive,unknown,Savas Ozkan,0,Abidin Tantuni,unknown,-999.0,5.0
positive,unknown,Nihat Karabiber,0,Abidin Tantuni,unknown,-999.0,5.0
positive,unknown,Samet Besci,0,Abidin Tantuni,unknown,-999.0,5.0
positive,unknown,Meltem Ovali,0,Abidin Tantuni,unknown,-999.0,5.0
positive,unknown,Erdal Dalgalar,0,Abidin Tantuni,unknown,-999.0,4.0
positive,unknown,Enes Ozturk,0,Abidin Tantuni,unknown,-999.0,4.0
neutral,unknown,Burak Gurel,0,Ahsap Iskender,unknown,-999.0,3.0
positive,unknown,Kemal Batursoy,0,Ahsap Iskender,unknown,-999.0,4.0
neutral,unknown,Bayram Duzgun,0,Ahsap Iskender,unknown,-999.0,3.0
positive,unknown,Ersin Kocabaldir,0,Ahsap Iskender,unknown,-999.0,5.0
positive,unknown,Hacer Coskun,0,Ahsap Iskender,unknown,-999.0,4.0
positive,unknown,Deniz Dilli,0,Ahsap Iskender,unknown,-999.0,5.0
neutral,unknown,Sena Akim,0,Ahsap Iskender,unknown,-999.0,3.0
positive,unknown,Suat Ozdogan,0,Ahsap Iskender,unknown,-999.0,5.0
positive,unknown,Omer Ata,0,Ahsap Iskender,unknown,-999.0,4.0
positive,unknown,Kubra Unver,0,Ahsap Iskender,unknown,-999.0,5.0
neutral,unknown,Faruk Colak,0,Ahsap Iskender,unknown,-999.0,3.0
positive,unknown,Batuhan Sorkan,0,Kasikla Restaurant,unknown,-999.0,5.0
positive,unknown,Gokhan Kement,0,Kasikla Restaurant,unknown,-999.0,4.0
negative,unknown,Ali Soyer,0,Kasikla Restaurant,unknown,-999.0,2.0
positive,unknown,Nur Atilla,0,Kasikla Restaurant,unknown,-999.0,4.0
negative,unknown,Sena Arpacioglu,0,Kasikla Restaurant,unknown,-999.0,2.0
positive,unknown,Mustafa Sabanoglu,0,Kasikla Restaurant,unknown,-999.0,5.0
positive,unknown,Sevim Turk,0,Kasikla Restaurant,unknown,-999.0,5.0
negative,unknown,Hilal Koc,0,Kasikla Restaurant,unknown,-999.0,2.0
positive,unknown,Arda Kacan,0,Kasikla Restaurant,unknown,-999.0,5.0
positive,unknown,Edip Ipek,0,Kasikla Restaurant,unknown,-999.0,5.0
neutral,unknown,Betul Tomac,0,Kasikla Restaurant,unknown,-999.0,3.0
positive,unknown,Sadu Aziz,0,Askin Tostevi,unknown,-999.0,5.0
positive,unknown,Zafer Kulekci,0,Askin Tostevi,unknown,-999.0,4.0
positive,unknown,Ali Palamut,0,Askin Tostevi,unknown,-999.0,4.0
positive,unknown,Huseyin Ozer,0,Askin Tostevi,unknown,-999.0,5.0
positive,unknown,Muharrem Osanmaz,0,Askin Tostevi,unknown,-999.0,4.0
positive,unknown,Emrah Yasar,0,Askin Tostevi,unknown,-999.0,4.0
positive,unknown,Sema Sabancioglu,0,Askin Tostevi,unknown,-999.0,5.0
positive,unknown,Yaren Mihcioglu,0,Askin Tostevi,unknown,-999.0,4.0
neutral,unknown,Cansel Caka,0,Askin Tostevi,unknown,-999.0,3.0
positive,unknown,Serhat Gulyuz,0,Askin Tostevi,unknown,-999.0,5.0
positive,unknown,Ipek Tanyas,0,Askin Tostevi,unknown,-999.0,4.0
positive,unknown,Roberto Tropea,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Alberto Tonnia,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Berk Ozyurt,0,Pizzeria Remo,unknown,-999.0,4.0
positive,unknown,Dario Baggini,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Abdurrahman Mar,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Maria Pezzotti,0,Pizzeria Remo,unknown,-999.0,4.0
positive,unknown,Tor Chiu,0,Pizzeria Remo,unknown,-999.0,4.0
neutral,unknown,Spyros Venizelos,0,Pizzeria Remo,unknown,-999.0,3.0
positive,unknown,Eugene Kutain,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Amanda Musumeci,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Anthony Ciazzo,0,Pizzeria Remo,unknown,-999.0,5.0
positive,unknown,Nur Kirazli,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,4.0
positive,unknown,Can Batdal,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,4.0
positive,unknown,Hatice Nayir,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,5.0
positive,unknown,Muhsin Ates,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,5.0
neutral,unknown,Mustafa Ay,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,3.0
negative,unknown,Oguz Aslan,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,1.0
negative,unknown,Mucait Celik,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,1.0
negative,unknown,Ugur Dagci,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,2.0
positive,unknown,Nazli Fidanay,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,5.0
positive,unknown,Omer Emin Dede,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,4.0
negative,unknown,Burcu Bayrakci,0,Diyarbakir Ocakbasi Palace,unknown,-999.0,2.0
positive,unknown,Beril Sahin,0,Kaliteci,unknown,-999.0,4.0
positive,unknown,Ahmet Batur,0,Kaliteci,unknown,-999.0,4.0
positive,unknown,Elif Parlak,0,Kaliteci,unknown,-999.0,5.0
positive,unknown,Serafettin Buber,0,Kaliteci,unknown,-999.0,5.0
negative,unknown,Gulsen Erdem,0,Kaliteci,unknown,-999.0,2.0
positive,unknown,Burhan Yilmaz,0,Kaliteci,unknown,-999.0,5.0
positive,unknown,Shima Rahman,0,Kaliteci,unknown,-999.0,5.0
positive,unknown,Seyhan Cavit,0,Kaliteci,unknown,-999.0,5.0
positive,unknown,Fatih Bilgic,0,Kaliteci,unknown,-999.0,4.0
negative,unknown,Egor Grai,0,Kaliteci,unknown,-999.0,2.0
positive,unknown,Rasit Simsek,0,Kaliteci,unknown,-999.0,5.0
positive,unknown,Jinah Lee,0,Sanukiya,unknown,-999.0,4.0
positive,unknown,Sean Lee,0,Sanukiya,unknown,-999.0,4.0
neutral,unknown,Ashley Hsu,0,Sanukiya,unknown,-999.0,3.0
positive,unknown,Aaron Kson,0,Sanukiya,unknown,-999.0,4.0
positive,unknown,Noah Bread,0,Sanukiya,unknown,-999.0,4.0
positive,unknown,Marine Mizu,0,Sanukiya,unknown,-999.0,5.0
positive,unknown,Arthur Jonathan,0,Sanukiya,unknown,-999.0,5.0
positive,unknown,Marie Batani,0,Sanukiya,unknown,-999.0,4.0
positive,unknown,Augustine Diamond,0,Sanukiya,unknown,-999.0,4.0
positive,unknown,Birkan Haydar,0,Sanukiya,unknown,-999.0,5.0
positive,unknown,Michael Lam,0,Sanukiya,unknown,-999.0,5.0
positive,unknown,Alev Oksay,0,KFC,unknown,-999.0,4.0
negative,unknown,Yusuf Kirma,0,KFC,unknown,-999.0,1.0
neutral,unknown,Pinar Atici,0,KFC,unknown,-999.0,3.0
positive,unknown,Serkan Yilmaz,0,KFC,unknown,-999.0,4.0
positive,unknown,Gilbert Sullivan,0,KFC,unknown,-999.0,5.0
neutral,unknown,Anil Senyurt,0,KFC,unknown,-999.0,3.0
positive,unknown,Rabia Ozturk,0,KFC,unknown,-999.0,5.0
positive,unknown,Resit Cardak,0,KFC,unknown,-999.0,4.0
negative,unknown,Hilal Keser,0,KFC,unknown,-999.0,1.0
negative,unknown,Irfan Ahmet,0,KFC,unknown,-999.0,1.0
positive,unknown,Fatma Zullu,0,KFC,unknown,-999.0,5.0
positive,unknown,Beste Yalcin,0,Kruvasan,unknown,-999.0,4.0
positive,unknown,Sila Gezgin,0,Kruvasan,unknown,-999.0,4.0
positive,unknown,Furkan Isik,0,Kruvasan,unknown,-999.0,4.0
positive,unknown,Nurican Yegenoglu,0,Kruvasan,unknown,-999.0,5.0
positive,unknown,Ali Cakir,0,Kruvasan,unknown,-999.0,5.0
positive,unknown,Ayse Simge,0,Kruvasan,unknown,-999.0,5.0
positive,unknown,Ahmet Cobanoglu,0,Kruvasan,unknown,-999.0,5.0
neutral,unknown,Berker Gul,0,Kruvasan,unknown,-999.0,3.0
positive,unknown,Melih Ser,0,Kruvasan,unknown,-999.0,4.0
positive,unknown,Meryem Guven,0,Kruvasan,unknown,-999.0,4.0
neutral,unknown,Mesut Mutlu,0,Kruvasan,unknown,-999.0,3.0
positive,unknown,Gulsum Kirec,0,Midyeci Ahmet,unknown,-999.0,4.0
positive,unknown,Guhur Gursan,0,Midyeci Ahmet,unknown,-999.0,5.0
positive,unknown,Mehmet Cavdaroglu,0,Midyeci Ahmet,unknown,-999.0,5.0
neutral,unknown,Ozge Saglam,0,Midyeci Ahmet,unknown,-999.0,3.0
positive,unknown,Mustafa Pektas,0,Midyeci Ahmet,unknown,-999.0,4.0
negative,unknown,Eray Akkus,0,Midyeci Ahmet,unknown,-999.0,1.0
positive,unknown,Rifat Ozbek,0,Midyeci Ahmet,unknown,-999.0,5.0
positive,unknown,Turan Yazici,0,Midyeci Ahmet,unknown,-999.0,4.0
positive,unknown,Ahmet Aktas,0,Midyeci Ahmet,unknown,-999.0,5.0
negative,unknown,Murat Yazicioglu,0,Midyeci Ahmet,unknown,-999.0,1.0
positive,unknown,Ayhan Unlu,0,Midyeci Ahmet,unknown,-999.0,5.0
positive,unknown,Burak Aygordu,0,Kalkanoglu Pilav,unknown,-999.0,5.0
positive,unknown,Yagmur Akyol,0,Kalkanoglu Pilav,unknown,-999.0,4.0
neutral,unknown,Eren Demir,0,Kalkanoglu Pilav,unknown,-999.0,3.0
positive,unknown,Abdullah Hergul,0,Kalkanoglu Pilav,unknown,-999.0,4.0
positive,unknown,Meltem Sari,0,Kalkanoglu Pilav,unknown,-999.0,5.0
positive,unknown,Hasan Gemicioglu,0,Kalkanoglu Pilav,unknown,-999.0,5.0
positive,unknown,Faruk Gor,0,Kalkanoglu Pilav,unknown,-999.0,4.0
positive,unknown,Omer Kucuk,0,Kalkanoglu Pilav,unknown,-999.0,4.0
positive,unknown,Bekir Sucu,0,Kalkanoglu Pilav,unknown,-999.0,5.0
neutral,unknown,Sebnem Yilmaz,0,Kalkanoglu Pilav,unknown,-999.0,3.0
positive,unknown,Enver Cirpici,0,Kalkanoglu Pilav,unknown,-999.0,5.0
positive,unknown,Sena Akcay,0,Monica Kitchen,unknown,-999.0,5.0
negative,unknown,Emre Guney,0,Monica Kitchen,unknown,-999.0,2.0
neutral,unknown,Murat Ozyurt,0,Monica Kitchen,unknown,-999.0,3.0
positive,unknown,Arife Yalcinkaya,0,Monica Kitchen,unknown,-999.0,4.0
positive,unknown,Dilara Azak,0,Monica Kitchen,unknown,-999.0,4.0
positive,unknown,Huseyin Donmez,0,Monica Kitchen,unknown,-999.0,5.0
positive,unknown,Selen Badem,0,Monica Kitchen,unknown,-999.0,5.0
positive,unknown,Seda Seven,0,Monica Kitchen,unknown,-999.0,4.0
neutral,unknown,Fahrettin Kir,0,Monica Kitchen,unknown,-999.0,3.0
positive,unknown,Cem Yarimbas,0,Monica Kitchen,unknown,-999.0,5.0
positive,unknown,Huseyin Demirel,0,Monica Kitchen,unknown,-999.0,4.0
positive,unknown,Metehan Salih,0,Sevinc Pastanesi,unknown,-999.0,4.0
positive,unknown,Atahan Nuhoglu,0,Sevinc Pastanesi,unknown,-999.0,4.0
positive,unknown,Savas Caner,0,Sevinc Pastanesi,unknown,-999.0,4.0
negative,unknown,Murat Seven,0,Sevinc Pastanesi,unknown,-999.0,2.0
positive,unknown,Hamza Mutlu,0,Sevinc Pastanesi,unknown,-999.0,5.0
positive,unknown,Sibel Kaynak,0,Sevinc Pastanesi,unknown,-999.0,5.0
positive,unknown,Seval Bilgin,0,Sevinc Pastanesi,unknown,-999.0,4.0
positive,unknown,Mehmet Hatip,0,Sevinc Pastanesi,unknown,-999.0,4.0
negative,unknown,Betul Uzunoglu,0,Sevinc Pastanesi,unknown,-999.0,2.0
positive,unknown,Cenk Basbolat,0,Sevinc Pastanesi,unknown,-999.0,5.0
positive,unknown,Ian Hooker,0,Sevinc Pastanesi,unknown,-999.0,5.0
positive,unknown,Ali Cebeci,0,Hasan Usta,unknown,-999.0,5.0
neutral,unknown,Burak Gelen,0,Hasan Usta,unknown,-999.0,3.0
positive,unknown,Ahmet Alas,0,Hasan Usta,unknown,-999.0,5.0
positive,unknown,Bilal Duzenli,0,Hasan Usta,unknown,-999.0,4.0
positive,unknown,Firat Gurcan,0,Hasan Usta,unknown,-999.0,5.0
positive,unknown,Dilan Karaaslan,0,Hasan Usta,unknown,-999.0,5.0
positive,unknown,Yildiz Kapidar,0,Hasan Usta,unknown,-999.0,5.0
positive,unknown,Ayse Gokoglu,0,Hasan Usta,unknown,-999.0,4.0
positive,unknown,Ferhat Karatay,0,Hasan Usta,unknown,-999.0,5.0
neutral,unknown,Metehan Karahan,0,Hasan Usta,unknown,-999.0,3.0
positive,unknown,Ahmet Demirci,0,Hasan Usta,unknown,-999.0,4.0
positive,unknown,Fatma Yardim,0,Magro,unknown,-999.0,5.0
positive,unknown,Selda Can,0,Magro,unknown,-999.0,5.0
positive,unknown,Kardelen Acar,0,Magro,unknown,-999.0,5.0
negative,unknown,Alper Yildirim,0,Magro,unknown,-999.0,2.0
positive,unknown,Burak Cam,0,Magro,unknown,-999.0,4.0
neutral,unknown,Sibel Kadirli,0,Magro,unknown,-999.0,3.0
negative,unknown,Haluk Suter,0,Magro,unknown,-999.0,1.0
positive,unknown,Fatih Sarac,0,Magro,unknown,-999.0,5.0
positive,unknown,Nils Reinke,0,Magro,unknown,-999.0,5.0
positive,unknown,Nevin Gultepe,0,Magro,unknown,-999.0,5.0
positive,unknown,Mustafa Acar,0,Magro,unknown,-999.0,4.0
positive,unknown,Saliha Senyildiz,0,Duveroglu,unknown,-999.0,5.0
neutral,unknown,Adil Korkmaz,0,Duveroglu,unknown,-999.0,3.0
neutral,unknown,Aylin Saglam,0,Duveroglu,unknown,-999.0,3.0
positive,unknown,Cihan Kures,0,Duveroglu,unknown,-999.0,5.0
neutral,unknown,Murat Cihanoglu,0,Duveroglu,unknown,-999.0,3.0
neutral,unknown,Cigdem Karakaya,0,Duveroglu,unknown,-999.0,3.0
positive,unknown,Can Akkaynak,0,Duveroglu,unknown,-999.0,4.0
positive,unknown,Berkan Serin,0,Duveroglu,unknown,-999.0,5.0
positive,unknown,Ali Tavus,0,Duveroglu,unknown,-999.0,4.0
positive,unknown,Talip Tarhan,0,Duveroglu,unknown,-999.0,5.0
positive,unknown,Richard Drew,0,Duveroglu,unknown,-999.0,4.0
